comparison,cell_index,cell_key,seed,baseline_step,followup_step,baseline_learning_rate,followup_learning_rate,baseline_full_gate_pass,followup_full_gate_pass,gate_transition,baseline_check_base_accuracy,baseline_check_population_risk,baseline_check_value_flip_effect,baseline_check_donor_accuracy,baseline_check_natural_swap_mse,followup_check_base_accuracy,followup_check_population_risk,followup_check_value_flip_effect,followup_check_donor_accuracy,followup_check_natural_swap_mse,baseline_base_mse,followup_base_mse,delta_base_mse,baseline_donor_mse,followup_donor_mse,delta_donor_mse,baseline_swap_mse,followup_swap_mse,delta_swap_mse,baseline_walsh_distractor_direct,followup_walsh_distractor_direct,delta_walsh_distractor_direct,baseline_walsh_interaction,followup_walsh_interaction,delta_walsh_interaction,baseline_walsh_distractor_only_interaction,followup_walsh_distractor_only_interaction,delta_walsh_distractor_only_interaction,baseline_walsh_target_interaction,followup_walsh_target_interaction,delta_walsh_target_interaction,baseline_walsh_leakage,followup_walsh_leakage,delta_walsh_leakage,baseline_walsh_total_error,followup_walsh_total_error,delta_walsh_total_error
baseline_eval_b256_to_b2048,10,C128-d32-L2-H1-m4-ffnnone,6,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00010438392928335816,8.241596515290439e-05,-2.1967964130453765e-05,0.00011033958435291424,8.25877214083448e-05,-2.775186294456944e-05,1.6665235307300463e-05,1.358706686005462e-05,-3.0781684472458437e-06,6.505370492959628e-06,5.889719886909006e-06,-6.156506060506217e-07,1.5654757589800283e-05,1.4199308679962996e-05,-1.455448909837287e-06,1.11049030238064e-06,8.42333633954695e-07,-2.681566684259451e-07,1.4544266377924941e-05,1.3356974704947788e-05,-1.1872916729771532e-06,2.216012808275991e-05,2.0089028566872003e-05,-2.0710995158879086e-06,8.922166307456791e-05,8.774329035077244e-05,-1.4783727237954736e-06
baseline_eval_b256_to_b2048,10,C128-d32-L2-H1-m4-ffnnone,7,800,800,0.003,0.003,True,False,pass_to_fail,True,True,True,True,True,True,True,True,True,False,0.00036508936318568885,0.003845429513603449,0.00348034015041776,0.0003785636508837342,0.007501781452447176,0.007123217801563442,4.744690522784367e-05,0.003482367377728224,0.00343492047250038,0.0018846666207537055,0.001021471107378602,-0.0008631955133751035,0.0019047443056479096,0.0011940074618905783,-0.0007107368437573314,3.304507117718458e-05,0.0001249603519681841,9.191528079099953e-05,0.001871699234470725,0.0010690471390262246,-0.0008026520954445004,0.003789410926401615,0.0022154785692691803,-0.0015739323571324348,0.0076207444071769714,0.0041878242045640945,-0.003432920202612877
baseline_eval_b256_to_b2048,10,C128-d32-L2-H1-m4-ffnnone,8,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,8.697279554326087e-05,9.809125913307071e-05,1.1118463589809835e-05,8.238985174102709e-05,0.00010453526192577556,2.214541018474847e-05,3.726798604475334e-05,4.127527790842578e-05,4.007291863672435e-06,2.4145996576407924e-05,2.787963421724271e-05,3.733637640834786e-06,6.818806468800176e-06,6.7575429056887515e-06,-6.126356311142445e-08,1.5925027696539473e-07,1.4085676980357675e-07,-1.839350716181798e-08,6.65955576550914e-06,6.616685823246371e-06,-4.2869942262768745e-08,3.09648030452081e-05,3.463717712293146e-05,3.6723740777233616e-06,8.673920820001513e-05,9.429355850443244e-05,7.554350304417312e-06
baseline_eval_b256_to_b2048,10,C128-d32-L2-H1-m4-ffnnone,9,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00011636527779046446,0.0001392647682223469,2.289949043188244e-05,0.00012501562014222145,0.0018625527154654264,0.001737537095323205,1.0208177627646364e-05,0.001481352373957634,0.0014711441963299876,8.17031195765594e-06,2.275847873534076e-05,1.4588166777684819e-05,1.1371101209078915e-05,2.7594491257332265e-05,1.622339004825335e-05,4.128684167881147e-07,1.2983405213162769e-06,8.854721045281622e-07,1.0958232451230288e-05,2.629615119076334e-05,1.5337918739533052e-05,1.9541413166734856e-05,5.0352969992673025e-05,3.081155682593817e-05,0.00011890291352756321,0.00017760317132342607,5.8700257795862854e-05
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,0,800,800,0.003,0.003,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.01631334237754345,0.004664808511734009,-0.01164853386580944,0.030164778232574463,0.005946991965174675,-0.024217786267399788,0.012215115129947662,0.0029794005677103996,-0.009235714562237263,0.0011937480885535479,0.00247720954939723,0.0012834614608436823,0.0011797762708738446,0.0012995083816349506,0.00011973211076110601,7.857667515054345e-05,0.00010707871842896566,2.8502043278422207e-05,0.0011011995375156403,0.001192429568618536,9.123003110289574e-05,0.0023735243594273925,0.003776717931032181,0.0014031935716047883,0.005042501259595156,0.007318598683923483,0.002276097424328327
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,1,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0002525674062781036,0.0002640392049215734,1.147179864346981e-05,0.00025150051806122065,0.0002561644068919122,4.663888830691576e-06,0.00011299973994027823,0.00012140522449044511,8.405484550166875e-06,3.912948159268126e-05,0.00014709477545693517,0.00010796529386425391,4.6979352191556245e-05,0.00017347015091218054,0.0001264907987206243,8.036172403080855e-06,3.055022534681484e-05,2.2514052943733986e-05,3.894318069797009e-05,0.00014291990373749286,0.00010397672303952277,8.61088337842375e-05,0.0003205649263691157,0.0002344560925848782,0.0002612380194477737,0.0006524426862597466,0.00039120466681197286
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,2,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.000276839651633054,0.0005903767887502909,0.00031353713711723685,0.0002578084822744131,0.0005183813627809286,0.0002605728805065155,7.844578067306429e-05,0.00014595499669667333,6.750921602360904e-05,0.0009115900611504912,0.00032386917155236006,-0.0005877208895981312,0.0008070925250649452,0.00032664110767655075,-0.0004804514173883945,4.803669071407057e-06,2.6362940843682736e-05,2.155927177227568e-05,0.0008022888214327395,0.00030027818866074085,-0.0005020106327719986,0.0017186825862154365,0.0006505102792289108,-0.0010681723069865257,0.003626237390562892,0.0013846459332853556,-0.0022415914572775364
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,3,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0006161932251416147,0.00033123811590485275,-0.00028495510923676193,0.0004912944277748466,0.00033586594508960843,-0.00015542848268523812,0.00016655198123771697,0.00014261589967645705,-2.3936081561259925e-05,0.0005766586982645094,0.0001805690408218652,-0.00039608965744264424,0.0009820004925131798,0.00020292922272346914,-0.0007790712697897106,0.00022677438391838223,3.9091271901270375e-05,-0.00018768311201711185,0.0007552260649390519,0.00016383794718421996,-0.0005913881177548319,0.0015586591907776892,0.00038349826354533434,-0.0011751609272323549,0.002342573367059231,0.000700376636814326,-0.0016421967302449048
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,4,800,800,0.003,0.003,False,True,fail_to_pass,True,True,True,True,False,True,True,True,True,True,0.005437100306153297,0.0004025398811791092,-0.005034560424974188,0.00025953585281968117,0.0005320063792169094,0.00027247052639722824,0.005721221212297678,0.00013796499115414917,-0.005583256221143529,0.000566524569876492,0.00018030559294857085,-0.0003862189769279212,0.0011650287779048085,0.00032912357710301876,-0.0008359052008017898,0.0003013460664078593,7.52854612073861e-05,-0.00022606060520047322,0.0008636827114969492,0.0002538380795158446,-0.0006098446319811046,0.0017315533477813005,0.0005094291700515896,-0.001222124177729711,0.0023969721514731646,0.0007993721519596875,-0.001597599999513477
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,5,800,800,0.003,0.003,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.0035752691328525543,0.004305245354771614,0.0007299762219190598,0.008328800089657307,0.007247404661029577,-0.0010813954286277294,0.003089670557528734,0.0027693198062479496,-0.0003203507512807846,0.00036161989555694163,0.000826740637421608,0.00046512074186466634,0.00048410840099677444,0.0009629621054045856,0.00047885370440781116,8.443872502539307e-05,0.00010976540215779096,2.532667713239789e-05,0.0003996696323156357,0.000853196601383388,0.00045352696906775236,0.0008457282965537161,0.0017897027428261936,0.0009439744462724775,0.002426228253170848,0.004563404247164726,0.0021371759939938784
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,6,800,800,0.003,0.003,True,False,pass_to_fail,True,True,True,True,True,True,True,True,True,False,0.00034893088741227984,0.0005516522214747965,0.0002027213340625167,0.00043661973904818296,0.003946720622479916,0.0035101008834317327,0.0004374692216515541,0.0027787068393081427,0.0023412376176565886,0.00043731898767873645,0.000220922491280362,-0.00021639649639837444,0.0007850919500924647,0.0003491300158202648,-0.00043596193427219987,0.00018603815988171846,9.293274342780933e-05,-9.310541645390913e-05,0.0005990538047626615,0.0002561972651164979,-0.0003428565396461636,0.0012224109377712011,0.0005700525071006268,-0.0006523584306705743,0.001885406905785203,0.0008929725736379623,-0.0009924343321472406
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,7,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00031996978214010596,0.0003605476231314242,4.0577840991318226e-05,0.00036465947050601244,0.00034154157037846744,-2.3117900127545e-05,0.00014242800534702837,0.00012064447219017893,-2.1783533156849444e-05,6.526278593810275e-05,0.00018343035480938852,0.00011816756887128577,6.872219091746956e-05,0.0002551851503085345,0.00018646295939106494,7.255830951180542e-06,4.7751833335496485e-05,4.049600238431594e-05,6.146635132608935e-05,0.0002074333024211228,0.00014596695109503344,0.0001339849768555723,0.000438615505117923,0.0003046305282623507,0.0003853249363601208,0.0008403538959100842,0.0004550289595499635
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,8,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00014249449304770678,0.0001602390402695164,1.7744547221809626e-05,0.000133670459035784,0.00015041735605336726,1.674689701758325e-05,4.766303754877299e-05,0.000104758124507498,5.7095086958725005e-05,3.776882658712566e-05,4.854959843214601e-05,1.0780771845020354e-05,1.7181939256261103e-05,4.6643861423945054e-05,2.946192216768395e-05,1.2462176073313458e-06,9.133824278251268e-06,7.887606670919922e-06,1.5935722331050783e-05,3.751003896468319e-05,2.1574316633632407e-05,5.495076584338676e-05,9.519345985609107e-05,4.0242694012704305e-05,0.000153006287291646,0.00020231082453392446,4.930453724227846e-05
baseline_eval_b256_to_b2048,11,C128-d32-L2-H4-m4-ffnnone,9,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00047894573071971536,0.0005111103528179228,3.2164622098207474e-05,0.0004302301676943898,0.0006577944150194526,0.00022756424732506275,0.00011771485151257366,0.0002473488275427371,0.00012963397603016347,6.427908374462277e-05,0.00017760337505023926,0.0001133242913056165,7.178515079431236e-05,0.00022517549223266542,0.00015339034143835306,8.909350071917288e-06,4.430016633705236e-05,3.539081626513507e-05,6.287579890340567e-05,0.00018087531498167664,0.00011799951607827097,0.00013606423453893512,0.0004027788672829047,0.00026671463274396956,0.00043353697401471436,0.0008005273411981761,0.0003669903671834618
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,0,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,5.7884630223270506e-05,5.071304622106254e-05,-7.171584002207965e-06,5.436624269350432e-05,5.445502756629139e-05,8.878487278707325e-08,2.066555680357851e-05,1.76169014594052e-05,-3.048655344173312e-06,8.827417332213372e-06,8.477701157971751e-06,-3.4971617424162105e-07,1.4493652997771278e-05,1.3795643099001609e-05,-6.980098987696692e-07,9.171816373054753e-07,8.816454055704526e-07,-3.553623173502274e-08,1.3576470337284263e-05,1.2913998943986371e-05,-6.624713932978921e-07,2.332107032998465e-05,2.227334425697336e-05,-1.0477260730112903e-06,5.094209700473584e-05,5.112558574182913e-05,1.8348873709328473e-07
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,1,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00012375005462672561,0.00010085877147503197,-2.2891283151693642e-05,0.0001272921363124624,0.00010219989053439349,-2.50922457780689e-05,2.1091880626045167e-05,2.7548450816539116e-05,6.456570190493949e-06,2.1258802007650957e-05,2.008979208767414e-05,-1.1690099199768156e-06,1.9954657545895316e-05,2.172885069740005e-05,1.7741931515047327e-06,1.8574095292933634e-06,1.9412873371038586e-06,8.387780781049514e-08,1.8097247448167764e-05,1.978756336029619e-05,1.6903159121284261e-06,4.121345955354627e-05,4.181864278507419e-05,6.051832315279171e-07,0.00010352313984185457,9.96742892311886e-05,-3.848850610665977e-06
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,2,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,7.408614328596741e-05,7.702528091613203e-05,2.9391376301646233e-06,7.497870683437213e-05,7.53765634726733e-05,3.978566383011639e-07,2.958728146040812e-05,2.798752029775642e-05,-1.5997611626517028e-06,1.2357827472442295e-05,1.1467303920653649e-05,-8.905235517886467e-07,1.9060833437833935e-05,2.0522937120404094e-05,1.4621036825701594e-06,1.0137501931239967e-06,1.2789353149855742e-06,2.651851218615775e-07,1.804708517738618e-05,1.9244002032792196e-05,1.1969168554060161e-06,3.141866091027623e-05,3.199024104105774e-05,5.715801307815127e-07,7.167572766775265e-05,7.358793664025143e-05,1.9122089724987745e-06
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,3,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,8.338791667483747e-05,8.134222298394889e-05,-2.0456936908885837e-06,9.615407179808244e-05,8.496902592014521e-05,-1.1185045877937227e-05,2.9881866794312373e-05,2.5326797185698524e-05,-4.555069608613849e-06,6.347948328766506e-06,7.313122296181973e-06,9.65173967415467e-07,2.711470369831659e-05,2.5462744815740734e-05,-1.6519588825758547e-06,8.014858394744806e-07,9.146788784164528e-07,1.1319303894197219e-07,2.6313216949347407e-05,2.4548067813157104e-05,-1.7651491361903027e-06,3.3462652027083095e-05,3.277586711192271e-05,-6.867849151603878e-07,8.748778782319278e-05,8.492390770697966e-05,-2.563880116213113e-06
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,4,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,6.51555455988273e-05,7.945798279251903e-05,1.430243719369173e-05,7.374903361778706e-05,7.325685146497563e-05,-4.921821528114378e-07,2.7327001589583233e-05,3.6479326809057966e-05,9.152325219474733e-06,1.7341943021165207e-05,1.713295205263421e-05,-2.0899096853099763e-07,1.1478972737677395e-05,1.5359661119873635e-05,3.88068838219624e-06,5.038576773586101e-07,7.253976264109951e-07,2.2153994905238505e-07,1.0975115401379298e-05,1.4634263607149478e-05,3.6591482057701796e-06,2.8820915758842602e-05,3.2492613172507845e-05,3.6716974136652425e-06,7.736074621789157e-05,7.963934331201017e-05,2.278597094118595e-06
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,5,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,9.676473564468324e-05,9.901553130475804e-05,2.2507956600748003e-06,0.00010402096813777462,0.00010683426808100194,2.813299943227321e-06,2.60503056779271e-05,3.8373065763153136e-05,1.2322760085226037e-05,1.245858584297821e-05,1.5073190297698602e-05,2.614604454720393e-06,3.1002084142528474e-05,2.9561855626525357e-05,-1.440228516003117e-06,1.7314705473836511e-06,1.6937946156758699e-06,-3.7675931707781274e-08,2.9270615414134227e-05,2.786806180665735e-05,-1.4025536074768752e-06,4.3460669985506684e-05,4.463504592422396e-05,1.1743759387172759e-06,9.92000859696418e-05,0.00010068864503409714,1.4885590644553304e-06
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,6,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00010880446643568575,9.519734885543585e-05,-1.3607117580249906e-05,9.711048915050924e-05,9.210612915921956e-05,-5.004359991289675e-06,2.5021261535584927e-05,2.8939495678059757e-05,3.91823414247483e-06,1.5793251805007458e-05,1.6107467672554776e-05,3.1421586754731834e-07,2.1144818674656563e-05,2.305525413248688e-05,1.9104354578303173e-06,1.8221901427750709e-06,1.746546445247077e-06,-7.564369752799394e-08,1.9322626030771062e-05,2.1308705981937237e-05,1.9860799511661753e-06,3.693807047966402e-05,3.9162721805041656e-05,2.2246513253776357e-06,9.893243259284645e-05,9.539286838844419e-05,-3.539564204402268e-06
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,7,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,6.540564936585724e-05,5.64370711799711e-05,-8.968578185886145e-06,6.065650813980028e-05,5.710183904739097e-05,-3.5546690924093127e-06,2.1376639779191464e-05,2.2783064196119085e-05,1.4064244169276208e-06,7.135816758818692e-06,6.963555279071443e-06,-1.7226147974724881e-07,1.0203795682173222e-05,1.1960356459894683e-05,1.756560777721461e-06,7.830192885194265e-07,9.402748446518672e-07,1.572555561324407e-07,9.420777132618241e-06,1.1020081728929654e-05,1.5993045963114128e-06,1.7339612440991914e-05,1.8923911738966126e-05,1.584299297974212e-06,5.926285666646436e-05,6.011842197040096e-05,8.555653039366007e-07
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,8,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,6.013858728692867e-05,5.40336113772355e-05,-6.104975909693167e-06,5.349695129552856e-05,5.404299372457899e-05,5.460424290504307e-07,3.231321170460433e-05,2.0693496480816975e-05,-1.1619715223787352e-05,9.658804628998041e-06,9.222354492521845e-06,-4.3645013647619635e-07,1.3085569662507623e-05,1.2892180166090839e-05,-1.9338949641678482e-07,5.443190502774087e-07,6.373773544510186e-07,9.305830417360994e-08,1.254124981642235e-05,1.2254803550604265e-05,-2.864462658180855e-07,2.2744374291505665e-05,2.2114534658612683e-05,-6.298396328929812e-07,5.747138129663654e-05,5.789530769106932e-05,4.2392639443278313e-07
baseline_eval_b256_to_b2048,12,C32-d32-L2-H1-m4-ffn64,9,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,4.2528634367045015e-05,3.9702325011603534e-05,-2.826309355441481e-06,4.579576489049941e-05,4.121381789445877e-05,-4.581946996040642e-06,1.0941991604340728e-05,1.1586325854295865e-05,6.443342499551363e-07,4.908749360765796e-06,5.327581675373949e-06,4.1883231460815296e-07,9.849198249867186e-06,1.1212783647351898e-05,1.3635853974847123e-06,6.154122047519195e-07,7.509454462706344e-07,1.3553324151871493e-07,9.233785931428429e-06,1.0461837518960238e-05,1.2280515875318088e-06,1.4757947610632982e-05,1.6540365322725847e-05,1.7824177120928653e-06,4.093909956282005e-05,4.0969622205011547e-05,3.052264219149947e-08
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,0,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00010060922795673832,9.55731375142932e-05,-5.036090442445129e-06,0.00010344496695324779,9.367284656036645e-05,-9.772120392881334e-06,5.8139088650932536e-05,4.801461909664795e-05,-1.0124469554284588e-05,1.274224905500887e-05,1.3138198482920416e-05,3.959494279115461e-07,1.654819425311871e-05,1.735925252432935e-05,8.110582712106407e-07,1.8304056084161857e-06,1.8806889556799433e-06,5.0283347263757605e-08,1.4717788872076198e-05,1.5478563000215217e-05,7.60774128139019e-07,2.929044330812758e-05,3.0497451007249765e-05,1.2070076991221868e-06,9.617562318453565e-05,9.593184222467244e-05,-2.437809598632157e-07
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,1,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00018257927149534225,0.00019338367565069348,1.0804404155351222e-05,0.00019171321764588356,0.00018826201267074794,-3.4512049751356244e-06,9.85834703897126e-05,9.138759924098849e-05,-7.195871148724109e-06,3.572729474399239e-05,3.2906304113566875e-05,-2.820990630425513e-06,3.859079515677877e-05,3.6072786315344274e-05,-2.5180088414344937e-06,6.831009159213863e-06,6.860775101813488e-06,2.9765942599624395e-08,3.175978781655431e-05,2.921200757555198e-05,-2.5477802410023287e-06,7.431808990077116e-05,6.897909042891115e-05,-5.3389994718600065e-06,0.00019026585505343974,0.0001955356274265796,5.269772373139858e-06
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,2,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00018445028399582952,0.00018404086586087942,-4.094181349501014e-07,0.0002074242220260203,0.00018229891429655254,-2.512530772946775e-05,7.274339441210032e-05,5.5279640946537256e-05,-1.746375346556306e-05,2.2715437808074057e-05,6.980996113270521e-05,4.7094523324631155e-05,3.247574204578996e-05,0.00011688411177601665,8.44083697302267e-05,4.509420250542462e-06,2.4036313334363513e-05,1.952689308382105e-05,2.79663236142369e-05,9.28477747947909e-05,6.4881451180554e-05,5.5191179853864014e-05,0.00018669407290872186,0.00013150289305485785,0.00019067210087087005,0.00037363904993981123,0.00018296694906894118
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,3,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.000176277884747833,0.00019754644017666578,2.126855542883277e-05,0.000195762375369668,0.0001961627131095156,4.0033773984760046e-07,8.795839676167816e-05,8.265551878139377e-05,-5.302877980284393e-06,3.124200884485617e-05,5.156439510756172e-05,2.032238626270555e-05,4.104456820641644e-05,6.772280903533101e-05,2.6678240828914568e-05,5.585583494394086e-06,1.1780386557802558e-05,6.194803063408472e-06,3.545898289303295e-05,5.594241520157084e-05,2.0483432308537886e-05,7.228657705127262e-05,0.00011928720414289273,4.700062709162012e-05,0.00018369249301031232,0.0002474026405252516,6.371014751493931e-05
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,4,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00019363019964657724,0.00019999562937300652,6.365429726429284e-06,0.00018985492351930588,0.0016169798327609897,0.0014271249092416838,7.189997268142179e-05,0.00150124856736511,0.0014293485946836881,3.626186662586406e-05,6.222807860467583e-05,2.596621197881177e-05,4.332188836997375e-05,9.027695341501385e-05,4.69550650450401e-05,4.5321557990973815e-06,1.5893343515926972e-05,1.136118771682959e-05,3.878973438986577e-05,7.438359898515046e-05,3.5593864595284685e-05,7.958375499583781e-05,0.00015250503201968968,7.292127702385187e-05,0.00021224564989097416,0.00031534675508737564,0.00010310110519640148
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,5,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00016244821017608047,0.00021896672842558473,5.651851824950427e-05,0.00022087959223426878,0.0012144433567300439,0.000993563764495775,0.00012932995741721243,0.0010364471236243844,0.000907117166207172,3.591069980757311e-05,5.629329098155722e-05,2.038259117398411e-05,4.629856994142756e-05,8.785272802924737e-05,4.1554158087819815e-05,4.904955858364701e-06,1.5933726899675094e-05,1.1028771041310392e-05,4.139361408306286e-05,7.191899931058288e-05,3.052538522752002e-05,8.220926974900067e-05,0.0001441460190108046,6.193674926180393e-05,0.00018667291442397982,0.00027439993573352695,8.772702130954713e-05
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,6,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00017992229550145566,0.00017786689568310976,-2.0553998183459044e-06,0.0001704738097032532,0.00017023431428242475,-2.3949542082846165e-07,9.497113205725327e-05,8.454425551462919e-05,-1.0426876542624086e-05,3.855022441712208e-05,3.469643706921488e-05,-3.8537873479072005e-06,5.957925895927474e-05,5.5276876082643867e-05,-4.3023828766308725e-06,9.664865501690656e-06,7.701811227889266e-06,-1.96305427380139e-06,4.991439345758408e-05,4.7575067583238706e-05,-2.339325874345377e-06,9.812948337639682e-05,8.997331315185875e-05,-8.156170224538073e-06,0.00019540582434274256,0.00018050054495688528,-1.4905279385857284e-05
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,7,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,7.441041088895872e-05,9.101130126509815e-05,1.6600890376139432e-05,8.58232524478808e-05,8.986191096482798e-05,4.03865851694718e-06,4.3627900595311075e-05,5.135606261319481e-05,7.728162017883733e-06,1.5044346582726575e-05,1.7869751900434494e-05,2.8254053177079186e-06,1.6060199413914233e-05,1.762476676958613e-05,1.5645673556718975e-06,2.079716978187207e-06,2.2108497432782315e-06,1.3113276509102434e-07,1.3980481526232325e-05,1.54139179358026e-05,1.4334364095702767e-06,3.110454599664081e-05,3.5494518670020625e-05,4.389972673379816e-06,8.490126492688432e-05,9.408585901837796e-05,9.184594091493636e-06
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,8,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00010945618123514578,9.844046871876344e-05,-1.1015712516382337e-05,0.00010504815145395696,0.00019561295630410314,9.056480485014617e-05,5.518861144082621e-05,0.00016357422282453626,0.00010838561138371006,1.6517135009053163e-05,1.5633351722499356e-05,-8.837832865538076e-07,2.7922831577598117e-05,2.6872545277001336e-05,-1.050286300596781e-06,7.53065432945732e-06,6.21522440269473e-06,-1.3154299267625902e-06,2.0392177248140797e-05,2.0657320419559255e-05,2.651431714184582e-07,4.443996658665128e-05,4.250589699950069e-05,-1.9340695871505886e-06,0.0001079496942111291,0.00010356067650718614,-4.3890177039429545e-06
baseline_eval_b256_to_b2048,13,C32-d32-L2-H4-m4-ffn64,9,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00017634773394092917,0.00014740150072611868,-2.894623321481049e-05,0.0001524519466329366,0.0003443951136432588,0.0001919431670103222,4.290324432076886e-05,0.0002628755464684218,0.00021997230214765295,4.553428152576089e-05,4.772592001245357e-05,2.191638486692682e-06,0.00011216054554097354,0.00010654704965418205,-5.6134958867914975e-06,3.220155122107826e-05,3.0300392609206028e-05,-1.9011586118722335e-06,7.99590052338317e-05,7.624665886396542e-05,-3.7123463698662817e-06,0.00015769482706673443,0.00015427296966663562,-3.4218574000988156e-06,0.00027524580946192145,0.00027303400565870106,-2.2118038032203913e-06
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,0,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00015684866230003536,0.00017299075261689723,1.6142090316861868e-05,0.0001304436445934698,0.0001647520693950355,3.430842480156571e-05,3.7378500564955175e-05,0.00013442641647998244,9.704791591502726e-05,2.2303480363916606e-05,2.0226547349011526e-05,-2.07693301490508e-06,2.2857042495161295e-05,2.3178030460258015e-05,3.2098796509671956e-07,2.409430635452736e-06,2.0445870632102014e-06,-3.648435722425347e-07,2.044761276920326e-05,2.113344453391619e-05,6.858317647129297e-07,4.51605228590779e-05,4.340457780926954e-05,-1.7559450498083606e-06,0.00012539631279651076,0.0001206828310387209,-4.71348175778985e-06
